,Unnamed: 0,neg_prob,pos_prob,neg_vader,neu_vader,pos_vader,sentence,dict,identifier,sentiment,only pos or neg
1149,1149,0.9988003682669078,0.001199631733088591,0.0,0.885,0.115,I've been on the same medications for 5 years and they've kept me stable for most of this time.,pobj,-1,neu_vader,pos_vader
1150,1150,0.9999114440428638,8.855595714212262e-05,0.0,1.0,0.0,"I know, I know, talk to my doctor before going off the meds.",pobj,-1,neu_vader,pos_vader
1152,1152,0.9999703435601388,2.9656439849782338e-05,0.0,1.0,0.0,i'll be on meds forever.,pobj,-1,neu_vader,pos_vader
1153,1153,0.9964108088193416,0.003589191180674061,0.096,0.904,0.0,"She told me she went of her meds, I told her thats the dumbest fucking thing ive ever heard and she explained that she can keep it together and its all about concentration.",pobj,-1,neu_vader,neg_vader
1154,1154,0.9999636653611368,3.633463884570252e-05,0.386,0.614,0.0,"He isn't taking any medication, no therapy, no assistance.",dobj,-1,neu_vader,neg_vader
1156,1156,0.9983933351631537,0.0016066648368393878,0.107,0.631,0.262,"His mother is no help, probably the opposite of help, since she doesn't believe in medication.",pobj,-1,neu_vader,pos_vader
1157,1157,0.9983039798855724,0.001696020114417943,0.0,0.647,0.353,I think he needs a social worker to help get benefits and a good doctor to find the medication that is going to help him the most.,dobj,-1,neu_vader,pos_vader
1158,1158,0.99894828722257,0.0010517127774428766,0.06,0.851,0.08900000000000001,"Anyway; I'm married to a 24 year old diagnosed schizophrenic, whom is on medication, and doing well considering how hard life can be.",pobj,-1,neu_vader,pos_vader
1159,1159,0.9987368010517852,0.0012631989481973595,0.0,0.833,0.16699999999999998,"I'm currently off my meds and I function perfectly fine but the moment I make a call to them, afterwards my thoughts start going erratic.",pobj,-1,neu_vader,pos_vader
1160,1160,0.9999549634311352,4.503656885130435e-05,0.0,1.0,0.0,Does anyone have any personal experience with taking alternative medicines for schizophrenia?,dobj,-1,neu_vader,pos_vader
1161,1161,0.9998621458383442,0.00013785416164795327,0.22,0.78,0.0,"It has been a long time since I have read up on Orthomolecular medicine, so I am not familiar with what exactly it is (sorry, bad OP) other than using a more nutritional approach to battle such illnesses or diseases.",pobj,-1,neu_vader,neg_vader
1162,1162,0.9961489055144618,0.003851094485551711,0.08199999999999999,0.872,0.046,"Until last week she ran out of her medication, decided she felt better for it and now is refusing to take it (the doctor would also only give her a month perscription this time instead of three so we think he's concerned about ODing)

It's been about 2 weeks since she last took it, and she's been acting very strangely.",pobj,-1,neu_vader,neg_vader
1163,1163,0.9999751125200692,2.4887479931366903e-05,0.155,0.845,0.0,2) If she continues to refuse her meds should he call her doctor?,dobj,-1,neu_vader,neg_vader
1164,1164,0.9983768208448706,0.0016231791551329568,0.0,1.0,0.0,"For those diagnosed with schizophrenia or other forms of psychosis, does one usually have to take their medications for their entire life?",dobj,-1,neu_vader,pos_vader
1165,1165,0.9994430556284865,0.0005569443714959068,0.0,1.0,0.0,"Or is there a rule in psychiatry that, after x psychosis-free years one can discontinue medication?",dobj,-1,neu_vader,pos_vader
1168,1168,0.9977746914974694,0.002225308502520805,0.0,0.937,0.062,I have since seen interviews where Greenberg is adamant that she has never taken medication and believes that most schizophrenics could live stable lives if they participated in years of intensive therapy as she did.,dobj,-1,neu_vader,pos_vader
1169,1169,0.9980904348626064,0.0019095651373961665,0.0,0.7390000000000001,0.261,There is a strong stigma about taking psychoactive medication that prevents people from talking about it.,dobj,-1,neu_vader,pos_vader
1173,1173,0.9882505744203536,0.01174942557966414,0.331,0.669,0.0,About a month after I started taking the medication I had a memory of child sexual abuse and recalled the rape I experienced in college.,dobj,-1,neu_vader,neg_vader
1174,1174,0.998173917530516,0.0018260824694815855,0.0,1.0,0.0,I took the medication regularly for six months in the first half of 2012.,dobj,-1,neu_vader,pos_vader
1175,1175,0.9992035962406032,0.0007964037594132392,0.0,1.0,0.0,"Now I'm reading up on the side effects of this medication, which I really shouldn't be doing.",pobj,-1,neu_vader,pos_vader
1177,1177,0.9961707768132312,0.0038292231867559116,0.11800000000000001,0.84,0.042,"Also I'm not completely sure that it is this medication, I forgot the name of the medication and had to look up a list of every anti psychotic, and I looked through it looking for one to jump start my memory, and I think that it may have been this one, it began with an Ap, and the doctor said it's a very gentle anti psychotic and it's supposed to cause restlessness quite often.",pobj,-1,neu_vader,neg_vader
1178,1178,0.9996309029311868,0.0003690970688082495,0.111,0.889,0.0,"I am currently at ruby Tuesdays and I am paranoid, Ps I took my meds and ruby Tuesdays is a restaurant",dobj,-1,neu_vader,neg_vader
1180,1180,0.9999703115693269,2.968843066816004e-05,0.0,1.0,0.0,Life seems so... 2-D compared to when I was under-medicated/off medication.,pobj,-1,neu_vader,pos_vader
1181,1181,0.9998689493838404,0.00013105061617443484,0.247,0.753,0.0,I'm extremely hesitant to take the medicine prescribed.,dobj,-1,neu_vader,neg_vader
1182,1182,0.9999753196109552,2.4680389038811536e-05,0.0,0.8290000000000001,0.171,"Also, have you found any relief from anything outside of medicine or while off of medicine?",pobj,-1,neu_vader,pos_vader
1183,1183,0.9976863561272256,0.002313643872780509,0.05,0.8740000000000001,0.075,"I feel like life is not worth living because all i will do for the rest of my life is wake up, go to work, come home, go to bed and take meds.",dobj,-1,neu_vader,pos_vader
1184,1184,0.9967540250778916,0.003245974922125537,0.131,0.8079999999999999,0.061,"He's fine at home and we understand that very few people with his condition stick to their meds, however, he has become violent towards our father.",pobj,-1,neu_vader,neg_vader
1185,1185,0.9995659892757459,0.00043401072426794735,0.19899999999999998,0.8009999999999999,0.0,"During his psychotic episode during that month, he was hospitalized at 4 different mental hospitals, tried 3 different meds (Zyprexa 30 mg for 3 weeks, Risperdol for 2 days, Haldol for 2 days - this helped a bit but gave him bad restless legs so he stopped and his psychosis rebounded).",dobj,-1,neu_vader,neg_vader
1186,1186,0.9999416444946616,5.835550532060298e-05,0.0,1.0,0.0,He’s going to ask the doctor to change medicine.,dobj,-1,neu_vader,pos_vader
1187,1187,0.9998134140902579,0.00018658590972532382,0.209,0.7909999999999999,0.0,I'm scared that I won't be able to afford my meds without it.,dobj,-1,neu_vader,neg_vader
1188,1188,0.9999877956770103,1.2204322985270711e-05,0.08900000000000001,0.9109999999999999,0.0,I'd have to go off my current medications and just take what they give me for I'm not sure how long.,pobj,-1,neu_vader,neg_vader
1189,1189,0.9984007334820878,0.0015992665178929722,0.0,0.868,0.132,"A friend of mine is on this medication at the moment, a combination of Zyprexa and Tranquilex, are any of you on the same?",pobj,-1,neu_vader,pos_vader
1190,1190,0.9998294372518182,0.0001705627481709496,0.0,1.0,0.0,He'd been on some medication in the psych ward that he said was an antidepressant.,pobj,-1,neu_vader,pos_vader
1191,1191,0.9999433969078906,5.660309212741254e-05,0.17,0.83,0.0,"I don't feel like he'd be open to treatment, assuming it's just going to put him on medication to make him ""not himself"" (I hear him arguing already).",pobj,-1,neu_vader,neg_vader
1193,1193,0.9998780104442628,0.00012198955574429436,0.182,0.818,0.0,I now feel very bad that I led others to believe that it is possible to be schizophrenic without medications.,pobj,-1,neu_vader,neg_vader
1194,1194,0.9998898754888516,0.00011012451115619351,0.0,0.912,0.08800000000000001,"i have not started any meds yet, i asked my doctor if i could do my own research on what i thought would help me the most and she seemed open to it.",dobj,-1,neu_vader,pos_vader
1195,1195,0.999496786439042,0.0005032135609751472,0.132,0.868,0.0,"I regularly take my medication, been doing so for over 5 years, but while they work (kinda, for the most part), I still struggle every day.",dobj,-1,neu_vader,neg_vader
1196,1196,0.9999566881375994,4.3311862389446115e-05,0.0,1.0,0.0,My mother is incredibly against me taking medication for my Schizophrenia.,dobj,-1,neu_vader,pos_vader
1197,1197,0.9999545853296125,4.541467037525498e-05,0.0,0.838,0.162,SO I want to get off this medication that is stabilizing me very well..,pobj,-1,neu_vader,pos_vader
1198,1198,0.9852989401877222,0.014701059812258381,0.17,0.782,0.048,"He admitted himself to a hospital for 5 days, during which time the doctor pulled him off all the medications because they suspected it may make him worse.",dobj,-1,neu_vader,neg_vader
1200,1200,0.9999842639723522,1.5736027662110768e-05,0.0,1.0,0.0,"My psychiatrist said it's by taking my meds, and maybe that's right.",dobj,-1,neu_vader,pos_vader
1201,1201,0.9997233071265482,0.00027669287346969456,0.0,0.812,0.188,If they're gone because of the medication they won't be suffering anymore.,pobj,-1,neu_vader,pos_vader
1203,1203,0.999001383871724,0.0009986161282609395,0.16399999999999998,0.63,0.205,"He has been off meds for about a month or so and he has gained energy, lost weight, and his negative symptoms are improving too-he's more talkative than before.",pobj,-1,neu_vader,pos_vader
1204,1204,0.999826366342822,0.00017363365718450158,0.268,0.625,0.107,"It's odd he is doing so well, I was nervous when he told me he was going to stop taking meds.",dobj,-1,neu_vader,neg_vader
1205,1205,0.99991359929655,8.640070344551501e-05,0.0,0.764,0.23600000000000002,He was doing really well managing his schizophrenia with medication but then it seemed like he started changing.,pobj,-1,neu_vader,pos_vader
1206,1206,0.999781221507615,0.0002187784923681705,0.063,0.823,0.115,I just recently found out that he stopped taking his medication and believes he is cured but that God talks to him.,dobj,-1,neu_vader,pos_vader
1207,1207,0.9998002897424592,0.0001997102575287913,0.0,1.0,0.0,"While they are changing my boyfriend's medications while he is in the hospital, should I ask him to ask if he has Schizo-Bi Polar?",dobj,-1,neu_vader,pos_vader
1208,1208,0.9994027278852464,0.000597272114757347,0.0,1.0,0.0,"Now to my actual question--I hear voices, a lot, even though I'm on anti-psychotic medication.",pobj,-1,neu_vader,pos_vader
1210,1210,0.9995737777604284,0.0004262222395710805,0.0,0.902,0.098,"I'm of course going to stay on my meds, call my psychiatrist, pharmacy, everyone tomorrow to ensure I get more of my meds before the weekend.",pobj,-1,neu_vader,pos_vader
1211,1211,0.9997378641585264,0.00026213584145422133,0.185,0.815,0.0,"If he has undiagnosed mental illness and is not getting proper treatment, is not on medications, and is self medicating (with alcohol, drugs, etc) then is this just a disaster waiting to happen?",pobj,-1,neu_vader,neg_vader
1213,1213,0.9996357139659816,0.0003642860340154824,0.0,1.0,0.0,I might start to take the medication and will update you guys with it,dobj,-1,neu_vader,pos_vader
1214,1214,0.9997885278895832,0.00021147211043239805,0.188,0.812,0.0,I'm scared it is going to get worse and if I dont get put on some sort of medication I am going to start seeing full on hallucinations every day.,pobj,-1,neu_vader,neg_vader
1215,1215,0.999390667437547,0.0006093325624426202,0.21600000000000003,0.784,0.0,I refuse to be put in a hospital or on meds.,pobj,-1,neu_vader,neg_vader
1217,1217,0.9997139219179154,0.0002860780820926729,0.0,1.0,0.0,I remained without medication for about 8 months since the diagnosis was made.,pobj,-1,neu_vader,pos_vader
1218,1218,0.9827829479264067,0.017217052073599547,0.294,0.706,0.0,"I was taking the highest dose possible of a typical anti-psychotic called Clopixol - it was horrible, caused high lethargy, tiredness, and lots of secondary negative symptoms (basically, negative symptoms being indirectly caused by medication, due to tiredness, etc).",pobj,-1,neu_vader,neg_vader
1219,1219,0.98643211371741,0.013567886282603095,0.109,0.784,0.107,"I'm much happier now than during the previous years, and my mental capacity went up as I started taking meds (I feared that it would drop and I would degenerate mentally) - this showed itself in the grades - I'm among the top of my class.",dobj,-1,neu_vader,neg_vader
1220,1220,0.9997885803649164,0.0002114196350908238,0.153,0.847,0.0,"I've changed medications too many times to count, as everything they put me on has really bad side effects, most notably ""zombification.""",dobj,-1,neu_vader,neg_vader
1221,1221,0.9999524139447912,4.758605522090517e-05,0.36,0.64,0.0,I started taking meds in my early 20s when I started getting debilitating panic attacks.,dobj,-1,neu_vader,neg_vader
1222,1222,0.9984333000658135,0.0015666999341675065,0.12300000000000001,0.7929999999999999,0.084,"I have tried anti psychotic medication and it has absolutely no benefit to me, I tell this to my doctor and he thinks that I should try a different anti-psychotic as I'm not living up to my 'potential"".",dobj,-1,neu_vader,neg_vader
